,year,month,tmax,tmin,af,rain,sun,station,day,datetime
21092,1882.0,8.0,19.9,11.5,0.0,33.8,,oxford,1,1882-08-01
21093,1882.0,9.0,17.3,8.3,0.0,51.4,,oxford,1,1882-09-01
21094,1882.0,10.0,13.6,7.2,1.0,147.9,,oxford,1,1882-10-01
21095,1882.0,11.0,9.6,3.5,3.0,84.8,,oxford,1,1882-11-01
21096,1882.0,12.0,7.2,2.5,9.0,80.3,,oxford,1,1882-12-01
21097,1883.0,1.0,8.2,3.3,3.0,57.8,,oxford,1,1883-01-01
21098,1883.0,2.0,9.9,4.0,0.0,95.1,,oxford,1,1883-02-01
21099,1883.0,3.0,7.2,-1.2,22.0,24.0,,oxford,1,1883-03-01
21100,1883.0,4.0,14.0,4.5,3.0,25.7,,oxford,1,1883-04-01
21101,1883.0,5.0,16.2,7.1,1.0,47.9,,oxford,1,1883-05-01
21102,1883.0,6.0,19.6,10.1,0.0,91.7,,oxford,1,1883-06-01
21103,1883.0,7.0,18.8,11.2,0.0,87.9,,oxford,1,1883-07-01
21104,1883.0,8.0,21.0,11.8,0.0,18.7,,oxford,1,1883-08-01
21105,1883.0,9.0,17.5,10.4,0.0,98.4,,oxford,1,1883-09-01
21106,1883.0,10.0,13.8,7.4,0.0,48.2,,oxford,1,1883-10-01
21107,1883.0,11.0,10.3,3.3,4.0,79.4,,oxford,1,1883-11-01
21108,1883.0,12.0,7.3,2.7,5.0,11.4,,oxford,1,1883-12-01
21109,1884.0,1.0,9.5,5.1,0.0,55.7,,oxford,1,1884-01-01
21110,1884.0,2.0,8.9,3.1,4.0,32.2,,oxford,1,1884-02-01
21111,1884.0,3.0,10.9,3.0,4.0,39.3,,oxford,1,1884-03-01
21112,1884.0,4.0,11.7,3.1,6.0,40.2,,oxford,1,1884-04-01
21113,1884.0,5.0,17.6,6.6,0.0,19.4,,oxford,1,1884-05-01
21114,1884.0,6.0,19.5,9.9,0.0,54.6,,oxford,1,1884-06-01
21115,1884.0,7.0,21.5,12.4,0.0,57.5,,oxford,1,1884-07-01
21116,1884.0,8.0,23.9,12.0,0.0,38.7,,oxford,1,1884-08-01
21117,1884.0,9.0,19.7,10.9,0.0,31.2,,oxford,1,1884-09-01
21118,1884.0,10.0,13.7,6.1,0.0,19.4,,oxford,1,1884-10-01
21119,1884.0,11.0,8.8,2.6,10.0,41.4,,oxford,1,1884-11-01
21120,1884.0,12.0,7.3,2.9,4.0,51.3,,oxford,1,1884-12-01
21121,1885.0,1.0,5.0,0.9,14.0,49.4,,oxford,1,1885-01-01
21122,1885.0,2.0,9.8,3.8,4.0,73.3,,oxford,1,1885-02-01
21123,1885.0,3.0,9.4,1.2,10.0,29.8,,oxford,1,1885-03-01
21124,1885.0,4.0,13.0,3.6,4.0,45.0,,oxford,1,1885-04-01
21125,1885.0,5.0,13.7,5.3,0.0,53.5,,oxford,1,1885-05-01
21126,1885.0,6.0,19.8,9.8,0.0,39.9,,oxford,1,1885-06-01
21127,1885.0,7.0,22.7,11.9,0.0,3.1,,oxford,1,1885-07-01
21128,1885.0,8.0,18.9,9.9,0.0,41.7,,oxford,1,1885-08-01
21129,1885.0,9.0,17.1,8.6,0.0,111.9,,oxford,1,1885-09-01
21130,1885.0,10.0,11.2,4.8,0.0,98.4,,oxford,1,1885-10-01
21131,1885.0,11.0,8.4,4.0,5.0,91.0,,oxford,1,1885-11-01
21132,1885.0,12.0,6.4,1.3,11.0,24.8,,oxford,1,1885-12-01
21133,1886.0,1.0,4.6,-0.5,15.0,97.6,,oxford,1,1886-01-01
21134,1886.0,2.0,3.3,-1.1,20.0,19.9,,oxford,1,1886-02-01
21135,1886.0,3.0,7.8,1.5,17.0,41.8,,oxford,1,1886-03-01
21136,1886.0,4.0,12.9,3.8,4.0,59.0,,oxford,1,1886-04-01
21137,1886.0,5.0,15.7,7.0,0.0,122.3,,oxford,1,1886-05-01
21138,1886.0,6.0,18.6,9.5,0.0,33.6,,oxford,1,1886-06-01
21139,1886.0,7.0,21.8,12.0,0.0,93.5,,oxford,1,1886-07-01
21140,1886.0,8.0,21.2,12.0,0.0,39.7,,oxford,1,1886-08-01
21141,1886.0,9.0,19.0,10.3,0.0,49.7,,oxford,1,1886-09-01
21142,1886.0,10.0,15.1,8.7,0.0,88.1,,oxford,1,1886-10-01
21143,1886.0,11.0,9.5,3.8,5.0,64.3,,oxford,1,1886-11-01
21144,1886.0,12.0,5.5,-0.3,13.0,120.8,,oxford,1,1886-12-01
21145,1887.0,1.0,4.7,-0.5,15.0,65.3,,oxford,1,1887-01-01
21146,1887.0,2.0,7.5,0.5,17.0,15.2,,oxford,1,1887-02-01
21147,1887.0,3.0,7.3,-0.1,13.0,45.7,,oxford,1,1887-03-01
21148,1887.0,4.0,11.6,1.9,5.0,29.1,,oxford,1,1887-04-01
21149,1887.0,5.0,14.4,6.1,0.0,49.9,,oxford,1,1887-05-01
21150,1887.0,6.0,21.6,10.2,0.0,32.8,,oxford,1,1887-06-01
21151,1887.0,7.0,24.0,12.4,0.0,18.0,,oxford,1,1887-07-01
21152,1887.0,8.0,22.2,10.5,0.0,40.5,,oxford,1,1887-08-01
21153,1887.0,9.0,16.3,8.1,0.0,61.2,,oxford,1,1887-09-01
21154,1887.0,10.0,11.5,3.5,6.0,53.7,,oxford,1,1887-10-01
21155,1887.0,11.0,7.8,2.2,8.0,46.0,,oxford,1,1887-11-01
21156,1887.0,12.0,5.7,0.3,17.0,35.3,,oxford,1,1887-12-01
21157,1888.0,1.0,5.6,0.7,17.0,19.8,,oxford,1,1888-01-01
21158,1888.0,2.0,4.1,-0.7,20.0,71.7,,oxford,1,1888-02-01
21159,1888.0,3.0,6.9,0.9,15.0,77.6,,oxford,1,1888-03-01
21160,1888.0,4.0,10.4,3.0,8.0,39.5,,oxford,1,1888-04-01
21161,1888.0,5.0,16.3,6.3,0.0,39.4,,oxford,1,1888-05-01
21162,1888.0,6.0,18.3,9.6,0.0,77.0,,oxford,1,1888-06-01
21163,1888.0,7.0,18.0,10.9,0.0,119.6,,oxford,1,1888-07-01
21164,1888.0,8.0,19.0,10.5,0.0,47.6,,oxford,1,1888-08-01
21165,1888.0,9.0,17.6,8.8,0.0,33.0,,oxford,1,1888-09-01
21166,1888.0,10.0,13.0,3.7,9.0,19.5,,oxford,1,1888-10-01
21167,1888.0,11.0,10.5,6.0,0.0,114.8,,oxford,1,1888-11-01
21168,1888.0,12.0,7.6,2.5,11.0,56.8,,oxford,1,1888-12-01
21169,1889.0,1.0,5.1,-0.1,14.0,16.1,,oxford,1,1889-01-01
21170,1889.0,2.0,5.8,-0.4,17.0,47.7,,oxford,1,1889-02-01
21171,1889.0,3.0,9.0,1.4,12.0,50.4,,oxford,1,1889-03-01
21172,1889.0,4.0,10.9,3.8,1.0,79.0,,oxford,1,1889-04-01
21173,1889.0,5.0,17.3,8.9,0.0,87.4,,oxford,1,1889-05-01
21174,1889.0,6.0,20.6,10.9,0.0,50.5,,oxford,1,1889-06-01
21175,1889.0,7.0,20.0,11.3,0.0,72.4,,oxford,1,1889-07-01
21176,1889.0,8.0,19.6,10.8,0.0,60.7,,oxford,1,1889-08-01
21177,1889.0,9.0,17.5,9.1,0.0,45.2,,oxford,1,1889-09-01
21178,1889.0,10.0,12.8,5.4,1.0,62.5,,oxford,1,1889-10-01
21179,1889.0,11.0,9.5,4.3,4.0,26.5,,oxford,1,1889-11-01
21180,1889.0,12.0,5.6,0.1,16.0,30.1,,oxford,1,1889-12-01
21181,1890.0,1.0,8.7,3.3,3.0,51.0,,oxford,1,1890-01-01
21182,1890.0,2.0,6.3,0.3,12.0,18.7,,oxford,1,1890-02-01
21183,1890.0,3.0,10.1,2.6,5.0,21.9,,oxford,1,1890-03-01
21184,1890.0,4.0,11.9,3.0,6.0,25.8,,oxford,1,1890-04-01
21185,1890.0,5.0,17.0,6.6,0.0,45.2,,oxford,1,1890-05-01
21186,1890.0,6.0,19.0,9.7,0.0,44.6,,oxford,1,1890-06-01
21187,1890.0,7.0,19.3,11.2,0.0,77.2,,oxford,1,1890-07-01
21188,1890.0,8.0,19.4,10.8,0.0,62.7,,oxford,1,1890-08-01
21189,1890.0,9.0,20.2,9.9,0.0,26.3,,oxford,1,1890-09-01
21190,1890.0,10.0,14.0,5.7,1.0,33.6,,oxford,1,1890-10-01
21191,1890.0,11.0,9.2,3.0,7.0,47.1,,oxford,1,1890-11-01
21192,1890.0,12.0,0.2,-4.0,25.0,13.3,,oxford,1,1890-12-01
21193,1891.0,1.0,4.3,-1.9,20.0,39.4,,oxford,1,1891-01-01
21194,1891.0,2.0,8.9,-0.2,13.0,2.5,,oxford,1,1891-02-01
21195,1891.0,3.0,7.9,0.9,13.0,35.4,,oxford,1,1891-03-01
21196,1891.0,4.0,11.2,2.2,5.0,24.0,,oxford,1,1891-04-01
21197,1891.0,5.0,14.1,5.6,2.0,65.8,,oxford,1,1891-05-01
21198,1891.0,6.0,19.9,10.4,0.0,36.3,,oxford,1,1891-06-01
21199,1891.0,7.0,19.3,10.7,0.0,62.3,,oxford,1,1891-07-01
21200,1891.0,8.0,18.0,10.9,0.0,119.7,,oxford,1,1891-08-01
21201,1891.0,9.0,18.6,9.8,0.0,36.8,,oxford,1,1891-09-01
21202,1891.0,10.0,13.2,6.6,1.0,150.1,,oxford,1,1891-10-01
21203,1891.0,11.0,8.4,3.2,3.0,62.6,,oxford,1,1891-11-01
21204,1891.0,12.0,7.3,1.6,9.0,86.1,,oxford,1,1891-12-01
21205,1892.0,1.0,4.8,-0.3,18.0,12.0,,oxford,1,1892-01-01
21206,1892.0,2.0,6.4,0.9,9.0,18.6,,oxford,1,1892-02-01
21207,1892.0,3.0,6.9,-0.9,23.0,9.5,,oxford,1,1892-03-01
21208,1892.0,4.0,14.3,1.7,10.0,19.5,,oxford,1,1892-04-01
21209,1892.0,5.0,17.1,6.9,3.0,32.8,,oxford,1,1892-05-01
21210,1892.0,6.0,19.2,8.7,0.0,52.7,,oxford,1,1892-06-01
21211,1892.0,7.0,18.9,10.3,0.0,84.4,,oxford,1,1892-07-01
21212,1892.0,8.0,20.4,11.5,0.0,78.7,,oxford,1,1892-08-01
21213,1892.0,9.0,16.9,8.9,0.0,59.1,,oxford,1,1892-09-01
21214,1892.0,10.0,11.1,4.0,4.0,85.6,,oxford,1,1892-10-01
21215,1892.0,11.0,9.4,3.8,6.0,49.2,,oxford,1,1892-11-01
21216,1892.0,12.0,4.7,-0.6,17.0,25.3,,oxford,1,1892-12-01
21217,1893.0,1.0,4.4,-0.3,15.0,43.1,,oxford,1,1893-01-01
21218,1893.0,2.0,8.0,2.5,5.0,69.4,,oxford,1,1893-02-01
21219,1893.0,3.0,13.7,1.7,12.0,9.4,,oxford,1,1893-03-01
21220,1893.0,4.0,18.0,3.9,2.0,1.5,,oxford,1,1893-04-01
21221,1893.0,5.0,19.4,7.7,0.0,23.1,,oxford,1,1893-05-01
21222,1893.0,6.0,21.8,10.2,0.0,19.6,,oxford,1,1893-06-01
21223,1893.0,7.0,21.6,12.5,0.0,98.9,,oxford,1,1893-07-01
21224,1893.0,8.0,23.2,13.0,0.0,27.7,,oxford,1,1893-08-01
21225,1893.0,9.0,18.6,8.9,0.0,16.0,,oxford,1,1893-09-01
21226,1893.0,10.0,14.3,6.6,1.0,73.5,,oxford,1,1893-10-01
21227,1893.0,11.0,8.2,1.7,12.0,42.5,,oxford,1,1893-11-01
21228,1893.0,12.0,7.8,1.3,5.0,47.7,,oxford,1,1893-12-01
21229,1894.0,1.0,6.1,1.2,9.0,49.6,,oxford,1,1894-01-01
21230,1894.0,2.0,8.6,2.2,7.0,41.3,,oxford,1,1894-02-01
21231,1894.0,3.0,11.8,2.2,5.0,45.0,,oxford,1,1894-03-01
21232,1894.0,4.0,15.0,5.1,0.0,46.9,,oxford,1,1894-04-01
21233,1894.0,5.0,14.1,5.3,1.0,39.3,,oxford,1,1894-05-01
21234,1894.0,6.0,18.2,9.9,0.0,74.0,,oxford,1,1894-06-01
21235,1894.0,7.0,20.6,12.0,0.0,84.8,,oxford,1,1894-07-01
21236,1894.0,8.0,18.6,11.0,0.0,69.7,,oxford,1,1894-08-01
21237,1894.0,9.0,16.0,8.3,0.0,47.1,,oxford,1,1894-09-01
21238,1894.0,10.0,12.5,6.9,1.0,89.4,,oxford,1,1894-10-01
21239,1894.0,11.0,10.6,5.4,0.0,126.1,,oxford,1,1894-11-01
21240,1894.0,12.0,7.5,2.8,9.0,52.6,,oxford,1,1894-12-01
21241,1895.0,1.0,3.1,-1.8,20.0,66.3,,oxford,1,1895-01-01
21242,1895.0,2.0,1.8,-5.3,24.0,4.4,,oxford,1,1895-02-01
21243,1895.0,3.0,10.0,2.0,9.0,39.2,,oxford,1,1895-03-01
21244,1895.0,4.0,13.1,5.0,1.0,46.4,,oxford,1,1895-04-01
21245,1895.0,5.0,19.0,7.3,0.0,4.6,,oxford,1,1895-05-01
21246,1895.0,6.0,21.4,9.8,0.0,28.6,,oxford,1,1895-06-01
21247,1895.0,7.0,20.4,12.2,0.0,91.5,,oxford,1,1895-07-01
21248,1895.0,8.0,20.5,12.1,0.0,62.5,,oxford,1,1895-08-01
21249,1895.0,9.0,22.4,9.9,0.0,16.4,,oxford,1,1895-09-01
21250,1895.0,10.0,11.6,3.9,8.0,76.6,,oxford,1,1895-10-01
21251,1895.0,11.0,11.1,5.4,1.0,113.5,,oxford,1,1895-11-01
21252,1895.0,12.0,6.8,1.9,6.0,56.5,,oxford,1,1895-12-01
21253,1896.0,1.0,7.2,2.4,5.0,16.8,,oxford,1,1896-01-01
21254,1896.0,2.0,8.0,1.4,9.0,10.1,,oxford,1,1896-02-01
21255,1896.0,3.0,11.4,4.3,3.0,69.0,,oxford,1,1896-03-01
21256,1896.0,4.0,14.0,5.4,0.0,17.5,,oxford,1,1896-04-01
21257,1896.0,5.0,18.2,6.6,1.0,6.1,,oxford,1,1896-05-01
21258,1896.0,6.0,21.9,12.0,0.0,65.0,,oxford,1,1896-06-01
21259,1896.0,7.0,22.8,12.1,0.0,37.4,,oxford,1,1896-07-01
21260,1896.0,8.0,19.6,10.6,0.0,79.8,,oxford,1,1896-08-01
21261,1896.0,9.0,17.0,10.7,0.0,152.6,,oxford,1,1896-09-01
21262,1896.0,10.0,11.5,4.5,3.0,81.1,,oxford,1,1896-10-01
21263,1896.0,11.0,7.8,1.6,8.0,21.8,,oxford,1,1896-11-01
21264,1896.0,12.0,6.7,1.7,11.0,77.3,,oxford,1,1896-12-01
21265,1897.0,1.0,3.9,-0.2,15.0,44.7,,oxford,1,1897-01-01
21266,1897.0,2.0,8.8,4.1,2.0,60.0,,oxford,1,1897-02-01
21267,1897.0,3.0,10.6,4.1,3.0,73.6,,oxford,1,1897-03-01
21268,1897.0,4.0,11.6,4.1,2.0,53.5,,oxford,1,1897-04-01
21269,1897.0,5.0,15.7,5.7,1.0,17.9,,oxford,1,1897-05-01
21270,1897.0,6.0,20.6,11.2,0.0,74.1,,oxford,1,1897-06-01
21271,1897.0,7.0,22.4,12.3,0.0,67.1,,oxford,1,1897-07-01
21272,1897.0,8.0,20.9,12.1,0.0,108.9,,oxford,1,1897-08-01
21273,1897.0,9.0,16.7,8.9,0.0,59.7,,oxford,1,1897-09-01
21274,1897.0,10.0,14.2,6.3,0.0,36.0,,oxford,1,1897-10-01
21275,1897.0,11.0,10.2,4.3,2.0,29.8,,oxford,1,1897-11-01
21276,1897.0,12.0,7.6,1.9,10.0,65.5,,oxford,1,1897-12-01
21277,1898.0,1.0,8.6,4.2,5.0,12.8,,oxford,1,1898-01-01
21278,1898.0,2.0,8.5,2.0,7.0,32.9,,oxford,1,1898-02-01
21279,1898.0,3.0,8.5,0.6,15.0,17.6,,oxford,1,1898-03-01
21280,1898.0,4.0,13.6,3.7,4.0,36.0,,oxford,1,1898-04-01
21281,1898.0,5.0,14.8,6.8,0.0,61.7,,oxford,1,1898-05-01
21282,1898.0,6.0,18.8,9.5,0.0,34.8,,oxford,1,1898-06-01
21283,1898.0,7.0,21.3,11.1,0.0,15.2,,oxford,1,1898-07-01
21284,1898.0,8.0,22.4,12.5,0.0,43.8,,oxford,1,1898-08-01
21285,1898.0,9.0,22.2,10.0,0.0,10.5,,oxford,1,1898-09-01
21286,1898.0,10.0,14.6,8.4,0.0,125.6,,oxford,1,1898-10-01
21287,1898.0,11.0,10.4,4.7,3.0,50.9,,oxford,1,1898-11-01
21288,1898.0,12.0,10.1,5.1,4.0,65.2,,oxford,1,1898-12-01
21289,1899.0,1.0,8.5,2.9,5.0,75.3,,oxford,1,1899-01-01
21290,1899.0,2.0,9.5,2.1,10.0,51.2,,oxford,1,1899-02-01
21291,1899.0,3.0,10.6,0.4,16.0,7.4,,oxford,1,1899-03-01
21292,1899.0,4.0,12.2,5.1,2.0,48.8,,oxford,1,1899-04-01
21293,1899.0,5.0,15.4,6.2,0.0,38.0,,oxford,1,1899-05-01
21294,1899.0,6.0,22.0,10.3,0.0,20.3,,oxford,1,1899-06-01
21295,1899.0,7.0,23.8,13.3,0.0,42.9,,oxford,1,1899-07-01
21296,1899.0,8.0,24.9,12.3,0.0,47.6,,oxford,1,1899-08-01
21297,1899.0,9.0,18.6,10.3,0.0,58.2,,oxford,1,1899-09-01
21298,1899.0,10.0,14.1,4.7,2.0,70.1,,oxford,1,1899-10-01
21299,1899.0,11.0,11.3,5.4,3.0,66.6,,oxford,1,1899-11-01
21300,1899.0,12.0,5.0,-0.2,14.0,33.2,,oxford,1,1899-12-01
21301,1900.0,1.0,7.2,2.1,5.0,58.5,,oxford,1,1900-01-01
21302,1900.0,2.0,6.0,0.7,14.0,107.0,,oxford,1,1900-02-01
21303,1900.0,3.0,7.2,0.9,8.0,12.9,,oxford,1,1900-03-01
21304,1900.0,4.0,13.8,3.8,3.0,22.8,,oxford,1,1900-04-01
21305,1900.0,5.0,15.2,6.3,0.0,34.0,,oxford,1,1900-05-01
21306,1900.0,6.0,19.5,10.6,0.0,69.4,,oxford,1,1900-06-01
21307,1900.0,7.0,24.3,13.4,0.0,22.4,,oxford,1,1900-07-01
21308,1900.0,8.0,20.4,11.5,0.0,79.8,,oxford,1,1900-08-01
21309,1900.0,9.0,19.6,9.2,0.0,10.4,,oxford,1,1900-09-01
21310,1900.0,10.0,14.2,6.7,0.0,59.1,,oxford,1,1900-10-01
21311,1900.0,11.0,10.3,5.4,2.0,42.2,,oxford,1,1900-11-01
21312,1900.0,12.0,10.2,5.0,2.0,81.9,,oxford,1,1900-12-01
21313,1901.0,1.0,6.0,1.0,15.0,26.9,,oxford,1,1901-01-01
21314,1901.0,2.0,4.9,0.1,13.0,32.8,,oxford,1,1901-02-01
21315,1901.0,3.0,7.6,1.2,8.0,36.1,,oxford,1,1901-03-01
21316,1901.0,4.0,14.0,4.3,1.0,53.2,,oxford,1,1901-04-01
21317,1901.0,5.0,17.4,6.2,1.0,31.8,,oxford,1,1901-05-01
21318,1901.0,6.0,19.8,9.4,0.0,38.6,,oxford,1,1901-06-01
21319,1901.0,7.0,23.8,13.2,0.0,118.1,,oxford,1,1901-07-01
21320,1901.0,8.0,21.4,11.5,0.0,54.3,,oxford,1,1901-08-01
21321,1901.0,9.0,18.5,10.0,0.0,47.0,,oxford,1,1901-09-01
21322,1901.0,10.0,14.1,6.2,3.0,30.5,,oxford,1,1901-10-01
21323,1901.0,11.0,8.1,1.7,11.0,13.4,,oxford,1,1901-11-01
21324,1901.0,12.0,6.4,0.9,12.0,83.5,,oxford,1,1901-12-01
21325,1902.0,1.0,7.8,2.6,10.0,17.1,,oxford,1,1902-01-01
21326,1902.0,2.0,4.7,-0.5,18.0,26.9,,oxford,1,1902-02-01
21327,1902.0,3.0,11.0,3.8,4.0,30.8,,oxford,1,1902-03-01
21328,1902.0,4.0,12.7,3.5,4.0,30.6,,oxford,1,1902-04-01
21329,1902.0,5.0,13.8,5.4,1.0,38.6,,oxford,1,1902-05-01
21330,1902.0,6.0,18.5,9.8,0.0,50.1,,oxford,1,1902-06-01
21331,1902.0,7.0,20.5,11.0,0.0,15.7,,oxford,1,1902-07-01
21332,1902.0,8.0,19.6,11.1,0.0,56.0,,oxford,1,1902-08-01
21333,1902.0,9.0,18.0,8.5,0.0,27.9,,oxford,1,1902-09-01
21334,1902.0,10.0,13.0,6.8,0.0,39.0,,oxford,1,1902-10-01
21335,1902.0,11.0,9.6,4.5,4.0,56.8,,oxford,1,1902-11-01
21336,1902.0,12.0,7.0,2.5,7.0,33.9,,oxford,1,1902-12-01
21337,1903.0,1.0,6.9,2.4,8.0,65.4,,oxford,1,1903-01-01
21338,1903.0,2.0,10.5,4.5,1.0,19.8,,oxford,1,1903-02-01
21339,1903.0,3.0,11.1,4.3,0.0,77.1,,oxford,1,1903-03-01
21340,1903.0,4.0,11.0,2.6,9.0,58.5,,oxford,1,1903-04-01
21341,1903.0,5.0,16.2,7.2,0.0,111.0,,oxford,1,1903-05-01
21342,1903.0,6.0,17.5,8.9,0.0,141.8,,oxford,1,1903-06-01
21343,1903.0,7.0,20.7,11.9,0.0,88.2,,oxford,1,1903-07-01
21344,1903.0,8.0,18.8,10.9,0.0,84.7,,oxford,1,1903-08-01
21345,1903.0,9.0,17.8,9.7,0.0,39.3,,oxford,1,1903-09-01
21346,1903.0,10.0,14.0,8.5,0.0,163.3,,oxford,1,1903-10-01
21347,1903.0,11.0,9.6,3.9,4.0,38.2,,oxford,1,1903-11-01
21348,1903.0,12.0,5.7,1.6,10.0,26.5,,oxford,1,1903-12-01
21349,1904.0,1.0,6.8,1.4,10.0,79.1,,oxford,1,1904-01-01
21350,1904.0,2.0,6.4,1.5,8.0,76.0,,oxford,1,1904-02-01
21351,1904.0,3.0,8.3,1.6,7.0,26.4,,oxford,1,1904-03-01
21352,1904.0,4.0,13.8,5.4,0.0,20.4,,oxford,1,1904-04-01
21353,1904.0,5.0,15.6,7.4,0.0,81.7,,oxford,1,1904-05-01
21354,1904.0,6.0,18.8,9.2,0.0,26.5,,oxford,1,1904-06-01
21355,1904.0,7.0,23.2,13.0,0.0,85.1,,oxford,1,1904-07-01
21356,1904.0,8.0,20.6,11.0,0.0,38.7,,oxford,1,1904-08-01
21357,1904.0,9.0,17.3,7.9,0.0,31.6,,oxford,1,1904-09-01
21358,1904.0,10.0,13.5,6.3,1.0,21.8,,oxford,1,1904-10-01
21359,1904.0,11.0,8.5,2.0,11.0,39.5,,oxford,1,1904-11-01
21360,1904.0,12.0,6.4,1.6,11.0,46.9,,oxford,1,1904-12-01
21361,1905.0,1.0,6.3,0.4,15.0,19.9,,oxford,1,1905-01-01
21362,1905.0,2.0,8.4,3.2,2.0,10.2,,oxford,1,1905-02-01
21363,1905.0,3.0,11.1,3.9,2.0,75.7,,oxford,1,1905-03-01
21364,1905.0,4.0,11.5,4.5,1.0,49.0,,oxford,1,1905-04-01
21365,1905.0,5.0,16.7,6.1,1.0,19.5,,oxford,1,1905-05-01
21366,1905.0,6.0,19.5,10.9,0.0,105.1,,oxford,1,1905-06-01
21367,1905.0,7.0,23.3,13.4,0.0,4.0,,oxford,1,1905-07-01
21368,1905.0,8.0,19.7,11.4,0.0,80.4,,oxford,1,1905-08-01
21369,1905.0,9.0,16.8,9.4,0.0,32.5,,oxford,1,1905-09-01
21370,1905.0,10.0,11.4,3.8,6.0,35.4,,oxford,1,1905-10-01
21371,1905.0,11.0,8.3,2.2,7.0,75.5,,oxford,1,1905-11-01
21372,1905.0,12.0,7.0,2.2,7.0,25.1,,oxford,1,1905-12-01
21373,1906.0,1.0,8.4,3.1,3.0,89.3,,oxford,1,1906-01-01
21374,1906.0,2.0,6.6,0.7,10.0,40.4,,oxford,1,1906-02-01
21375,1906.0,3.0,9.3,2.1,9.0,32.2,,oxford,1,1906-03-01
21376,1906.0,4.0,13.8,2.1,9.0,9.0,,oxford,1,1906-04-01
21377,1906.0,5.0,15.5,7.2,0.0,45.0,,oxford,1,1906-05-01
21378,1906.0,6.0,20.2,9.3,0.0,86.9,,oxford,1,1906-06-01
21379,1906.0,7.0,22.2,11.6,0.0,26.7,,oxford,1,1906-07-01
21380,1906.0,8.0,23.4,12.6,0.0,25.4,,oxford,1,1906-08-01
21381,1906.0,9.0,20.4,9.4,0.0,25.0,,oxford,1,1906-09-01
21382,1906.0,10.0,14.9,8.3,0.0,104.8,,oxford,1,1906-10-01
21383,1906.0,11.0,10.5,4.7,3.0,82.4,,oxford,1,1906-11-01
21384,1906.0,12.0,6.2,0.6,13.0,48.3,,oxford,1,1906-12-01
21385,1907.0,1.0,6.3,1.1,10.0,15.5,,oxford,1,1907-01-01
21386,1907.0,2.0,6.3,0.3,13.0,28.6,,oxford,1,1907-02-01
21387,1907.0,3.0,12.1,1.8,8.0,21.3,,oxford,1,1907-03-01
21388,1907.0,4.0,12.6,4.1,1.0,57.4,,oxford,1,1907-04-01
21389,1907.0,5.0,15.9,7.3,0.0,59.6,,oxford,1,1907-05-01
21390,1907.0,6.0,16.8,9.5,0.0,75.1,,oxford,1,1907-06-01
21391,1907.0,7.0,19.2,10.4,0.0,86.0,,oxford,1,1907-07-01
21392,1907.0,8.0,19.3,11.0,0.0,34.9,,oxford,1,1907-08-01
21393,1907.0,9.0,19.7,9.0,0.0,18.1,,oxford,1,1907-09-01
21394,1907.0,10.0,13.7,7.0,0.0,135.9,,oxford,1,1907-10-01
21395,1907.0,11.0,10.2,4.2,2.0,57.5,,oxford,1,1907-11-01
21396,1907.0,12.0,7.8,3.0,3.0,97.7,,oxford,1,1907-12-01
21397,1908.0,1.0,5.5,-0.4,18.0,42.4,,oxford,1,1908-01-01
21398,1908.0,2.0,8.6,2.7,4.0,22.2,,oxford,1,1908-02-01
21399,1908.0,3.0,8.3,1.5,6.0,67.7,,oxford,1,1908-03-01
21400,1908.0,4.0,10.4,2.4,10.0,109.4,,oxford,1,1908-04-01
21401,1908.0,5.0,17.6,9.0,0.0,37.2,,oxford,1,1908-05-01
21402,1908.0,6.0,20.5,9.8,0.0,43.1,,oxford,1,1908-06-01
21403,1908.0,7.0,21.5,12.2,0.0,54.2,,oxford,1,1908-07-01
21404,1908.0,8.0,20.0,10.7,0.0,77.0,,oxford,1,1908-08-01
21405,1908.0,9.0,17.0,9.4,0.0,41.9,,oxford,1,1908-09-01
21406,1908.0,10.0,16.1,8.1,1.0,29.7,,oxford,1,1908-10-01
21407,1908.0,11.0,11.1,5.0,3.0,28.6,,oxford,1,1908-11-01
21408,1908.0,12.0,6.5,1.6,5.0,49.9,,oxford,1,1908-12-01
21409,1909.0,1.0,6.2,1.1,12.0,20.9,,oxford,1,1909-01-01
21410,1909.0,2.0,6.5,-0.6,17.0,10.6,,oxford,1,1909-02-01
21411,1909.0,3.0,7.1,1.2,9.0,63.7,,oxford,1,1909-03-01
21412,1909.0,4.0,15.1,3.5,5.0,50.2,,oxford,1,1909-04-01
21413,1909.0,5.0,17.3,5.4,0.0,48.1,,oxford,1,1909-05-01
21414,1909.0,6.0,16.1,8.8,0.0,101.4,,oxford,1,1909-06-01
21415,1909.0,7.0,19.6,11.7,0.0,61.5,,oxford,1,1909-07-01
21416,1909.0,8.0,21.2,11.7,0.0,83.7,,oxford,1,1909-08-01
21417,1909.0,9.0,16.1,9.1,0.0,79.1,,oxford,1,1909-09-01
21418,1909.0,10.0,14.1,8.1,2.0,90.8,,oxford,1,1909-10-01
21419,1909.0,11.0,8.3,2.3,10.0,16.1,,oxford,1,1909-11-01
21420,1909.0,12.0,7.3,1.9,9.0,78.4,,oxford,1,1909-12-01
21421,1910.0,1.0,6.7,1.6,9.0,40.4,,oxford,1,1910-01-01
21422,1910.0,2.0,8.6,2.8,4.0,74.8,,oxford,1,1910-02-01
21423,1910.0,3.0,10.6,1.9,10.0,15.4,,oxford,1,1910-03-01
